text,label,label_text,index
Otherwise the whole thing would be very loose and you could not tighten up.,0,not-counterfactual,4774
"These are thick, sturdy cables, long enough to hook up anything I need, and still less than 1/4th the price of the cheapest, shortest, lowest quality cable they had for sale locally!",0,not-counterfactual,2837
"It would be too hard to get the top, bottom and edges of the walls if it didn't bend.",1,counterfactual,2466
"You would think that it wouldn't work, not knowing why this group of people has been left floating on the ocean, but it does.",0,not-counterfactual,4190
The fan speed is a bit slower than I though it could be.,0,not-counterfactual,4240
The bass is perfect for what I want in my garage.,0,not-counterfactual,4331
My only surprise was how 'stiff' the fabric is.,0,not-counterfactual,3007
"Other than the color issue, these are really great socks.",0,not-counterfactual,667
They fit  perfectly inside my bra with no slipping and they are not visible.,0,not-counterfactual,2260
It goes well with everyday outfits without a second glance.,0,not-counterfactual,944
"I wanted something as thin as possible and this did not make the cut, even though it is much thinner than your average wallet.",0,not-counterfactual,1224
"On the less favorable side (which is no big deal to me because i don't use those features that much at all) i found the leds quite annoying for a person that likes to sleep in a pitch dark room so i decided to use electric tape to cover the speed and the Ion leds, I don't use the timer at all so no need to cover those either, so just a little piece of tape in the front of the fan would do the trick.",0,not-counterfactual,1405
(I am a small entrepreneur myself and I love Free Enterprise.),0,not-counterfactual,1282
They fit well and the sound quality is superb.,0,not-counterfactual,1387
It fits perfectly & is very true to size!,0,not-counterfactual,4122
"It is not flexible at all, and the heads of the cable did not plug in easily to the HDMI inputs on my ROKU HD, HDTV, or 2 DVD players.",0,not-counterfactual,476
"Nic, Christy, Morgan and Jessica were most definitely without a shadow of a doubt some boss bitches.",0,not-counterfactual,3679
"The sound seems to be reasonably transparent; it doesn't add or subtract anything from the quality of the recording, so if you're playing it through a crummy amplifier it sounds a little crummy, and if you're playing it through a fantastic amplifier it sounds... better.",0,not-counterfactual,4043
We needed something that lays flat that he does not need to hold above the page in order to magnify.,0,not-counterfactual,4080
"now I put up with it for about a month, but I got tired of standing up like a man to go and broke down and bought this one, it was cheap and I figured I would have it for a short while, no reviews neither until mine.",0,not-counterfactual,1069
I WAS EXCITED WHEN I GOT THEM BUT I COULDN'T USE THEM UNTIL I BOUGHT THE WIRE THAT GOES TO AN RCA TO STEREO SO I HAD TO WAIT ANOTHER WEEK UNTIL THEY ARRIVE.,0,not-counterfactual,263
"My wife does enjoys listening music and except for Subwoofer-> main unit connection complaint, she's happy wiht the Soundbar.",0,not-counterfactual,4930
"""It was very difficult to unhook from the bracket on the wall, and I had to \\\\\muscle\\\\\"""" it a little more than I would have liked to.""""""",1,counterfactual,565
"Love the product,  shipping was longer than expected.",0,not-counterfactual,4097
"""Aside from the light material, the hat looks to be well made, just a little heavier material would have given this hat a higher rating than its three star \it's okay\"""" rating.""""""",1,counterfactual,4550
"I did read in one review that the foliage green doesn't match, if it doesn't, then that will be the final line for me, I will return them all, and order new ones from a different company.",0,not-counterfactual,4611
The cover is much better than the first one.,0,not-counterfactual,1173
It looked just as it does in the picture!,0,not-counterfactual,3289
"Still, the speaker provided me with what I wanted and it wasn't that big of a deal.",0,not-counterfactual,2501
She was level headed and I thought that she was very mature for her age.,0,not-counterfactual,1847
"I returned it since I was looking for an electric blanket, and yes, I realize this makes me look stupid, but what can you do?",0,not-counterfactual,1536
I would have thought this apron would have held up better with just one wash.,1,counterfactual,557
Good cd player..would been better if it had bass boost,1,counterfactual,968
I could totally place myself in the heroines shoes.,1,counterfactual,4174
"""Just today I set it up to remote control my mac by VNC - gorgeous with the big screen... Just search for steffest's video on youtube called \\\\\Remote Desktop on Archos 5 Android Tablet\\\\\"""" and you'll understand my enthusiasm...""""""",0,not-counterfactual,691
"The clock is fine, but a bit smaller than I wanted, from the picture it looked a bit larger, not good for a large room, but fine for small to medium size rooms",0,not-counterfactual,3360
"It is plug and play, I use it on an [[ASIN:B0043T98TI Epson MovieMate 62 (V11H411020)]] and a [[ASIN:B002EPF6YO VIZIO VSB200 Universal HD Sound Bar]] because I show movies outdoors and the only output for an external sound device on the projector is to use a coax out to an SP/DIF Optical in which is what most soundbars etc use.",0,not-counterfactual,2332
"Good bargain, one already broke with the string but easily fixed.",0,not-counterfactual,1310
"There was a lot of bad scentences, wrong names in different places where it was obvious there should be another.",0,not-counterfactual,1229
"If you need LOUD sound, I'd go with the VicTsing Wireless Bluetooth speaker, which is also waterproof and can be used in the shower.",0,not-counterfactual,400
You couldn't get me within 20 feet of another Conair steam mop.,0,not-counterfactual,2243
